"","id","id_seq","transicao","V1023","idade","genero","VD3004","V2010","V2005","UF","qtd_pessoas","periodo_ajust","ensino_medio","ensino_superior","raça","posicao_familiar","tempo_desemprego","filhos","regiao","renda_domiciliar","renda_depois"
"83","260053026_02_06_19_03_1998_Homem_2653011",6746,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",20,"Homem","Médio completo ou equivalente","Branca","Filho(a) somente do responsável","Pernambuco",4.4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",12,0,"Nordeste",625,950
"84","260053026_11_06_22_05_1987_Homem_2653011",6758,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",31,"Homem","Médio completo ou equivalente","Preta","Genro ou nora","Pernambuco",6,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",6,0,"Nordeste",317.666666666667,976
"85","260096404_04_06_16_02_1980_Homem_2653011",6764,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",38,"Homem","Fundamental incompleto ou equivalente","Parda","Cônjuge ou companheiro(a) de sexo diferente","Pernambuco",4,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",9,1,"Nordeste",0,950
"86","260066102_09_06_29_05_1976_Mulher_2653012",6815,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",42,"Mulher","Médio incompleto ou equivalente","Parda","Pessoa responsável pelo domicílio","Pernambuco",3,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",4,2,"Nordeste",0,1200
"87","260050469_08_06_08_09_1975_Homem_2653013",6836,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",42,"Homem","Fundamental incompleto ou equivalente","Branca","Pessoa responsável pelo domicílio","Pernambuco",5,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Branco","Responsável pelo domicílio",3,2,"Nordeste",0,375
"88","280016066_13_06_03_11_1959_Mulher_2810011",7221,"Migrou para o setor privado","Capital",58,"Mulher","Médio completo ou equivalente","Parda","Pessoa responsável pelo domicílio","Sergipe",4.4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",24,0,"Nordeste",0,1800
"89","280019072_08_06_26_09_1998_Homem_2810011",7261,"Migrou para TCP","Capital",19,"Homem","Médio incompleto ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Sergipe",4,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",6,0,"Nordeste",175,1250
"90","280021455_10_06_21_01_1988_Homem_2810012",7323,"Migrou para TCP","Capital",30,"Homem","Médio completo ou equivalente","Parda","Pessoa responsável pelo domicílio","Sergipe",3.6,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",20,1,"Nordeste",318,1000
"91","280026590_10_06_04_02_1998_Homem_2820010",7370,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",20,"Homem","Médio completo ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Sergipe",6,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",24,0,"Nordeste",266.666666666667,954
"92","280032603_11_06_31_12_1985_Homem_2820010",7382,"Migrou para TCP","Resto da RM (Região Metropolitana, excluindo a capital)",32,"Homem","Fundamental completo ou equivalente","Parda","Cônjuge ou companheiro(a) de sexo diferente","Sergipe",5,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",18,3,"Nordeste",0,1100
"93","280007489_02_06_09_04_1997_Homem_2853010",7562,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",21,"Homem","Médio completo ou equivalente","Parda","Pessoa responsável pelo domicílio","Sergipe",2,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",3,0,"Nordeste",0,1250
"94","280021851_02_06_30_12_1998_Homem_2853010",7583,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",19,"Homem","Médio incompleto ou equivalente","Branca","Filho(a) somente do responsável","Sergipe",2,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Branco","Não responsável pelo domicílio",24,0,"Nordeste",301,1000
"95","290042774_14_06_03_10_1998_Homem_2910111",7604,"Migrou para o setor privado","Capital",19,"Homem","Médio completo ou equivalente","Parda","Outro parente","Bahia",4.6,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",7,0,"Nordeste",706.6,900
"96","290062928_01_06_12_07_1993_Homem_2910111",7630,"Migrou para o setor privado","Capital",24,"Homem","Médio completo ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Bahia",5,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",5,0,"Nordeste",3800,1377
"97","290184039_08_06_05_11_1983_Mulher_2910112",7701,"Migrou para o setor privado","Capital",34,"Mulher","Superior completo","Parda","Filho(a) somente do responsável","Bahia",2,"Pré-pandemia","Ensino médio completo","Superior completo","Não branco","Não responsável pelo domicílio",10,0,"Nordeste",52.5,716.5
"98","290083925_09_06_25_04_1997_Homem_2910113",7748,"Migrou para o setor privado","Capital",20,"Homem","Médio completo ou equivalente","Preta","Filho(a) somente do responsável","Bahia",2,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",8,0,"Nordeste",825,877
"99","290017550_09_06_22_01_1985_Homem_2910212",7842,"Migrou para o setor privado","Capital",33,"Homem","Médio completo ou equivalente","Preta","Pessoa responsável pelo domicílio","Bahia",3,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",5,1,"Nordeste",41.6666666666667,1387.5
"100","290203752_01_06_09_05_1986_Homem_2910212",7880,"Migrou para o setor privado","Capital",32,"Homem","Superior completo","Parda","Filho(a) somente do responsável","Bahia",2,"Pré-pandemia","Ensino médio completo","Superior completo","Não branco","Não responsável pelo domicílio",12,0,"Nordeste",0,1049
"101","290190168_04_06_07_02_1987_Homem_2910213",7901,"Migrou para o setor privado","Capital",31,"Homem","Médio completo ou equivalente","Preta","Filho(a) do responsável e do cônjuge","Bahia",6,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",4,0,"Nordeste",345.75,1077
"102","290114047_08_06_25_05_1992_Mulher_2920012",7961,"Migrou para TCP","Resto da RM (Região Metropolitana, excluindo a capital)",26,"Mulher","Médio completo ou equivalente","Parda","Neto(a)","Bahia",2,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",24,0,"Nordeste",0,225
"103","290179426_09_06_19_08_1981_Homem_2951013",8106,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",36,"Homem","Médio completo ou equivalente","Branca","Pessoa responsável pelo domicílio","Bahia",1.2,"Pré-pandemia","Ensino médio completo","Sem superior completo","Branco","Responsável pelo domicílio",24,0,"Nordeste",0,650
"104","290044354_02_06_11_11_1988_Mulher_2952012",8146,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",29,"Mulher","Médio incompleto ou equivalente","Preta","Pessoa responsável pelo domicílio","Bahia",2,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",7,1,"Nordeste",0,500
"105","290104340_14_06_27_07_1988_Mulher_2952013",8188,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",29,"Mulher","Médio completo ou equivalente","Parda","Cônjuge ou companheiro(a) de sexo diferente","Bahia",2,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",36,0,"Nordeste",237.5,225
"106","290017596_10_06_31_12_1960_Homem_2953011",8203,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",57,"Homem","Médio completo ou equivalente","Preta","Cônjuge ou companheiro(a) de sexo diferente","Bahia",5,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",24,0,"Nordeste",165,650
"107","290037026_14_06_31_12_1993_Homem_2953011",8213,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",24,"Homem","Médio completo ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Bahia",5,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",18,0,"Nordeste",125,1027
"108","290018812_04_06_18_07_1992_Homem_2954010",8311,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",26,"Homem","Médio completo ou equivalente","Parda","Filho(a) somente do responsável","Bahia",4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",11,0,"Nordeste",238.5,1027
"109","290018812_06_06_13_08_1997_Homem_2954010",8313,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",20,"Homem","Superior incompleto ou equivalente","Preta","Filho(a) somente do responsável","Bahia",3,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",7,0,"Nordeste",0,650
"110","290154827_09_06_07_03_1977_Homem_2955012",8381,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",41,"Homem","Fundamental incompleto ou equivalente","Parda","Filho(a) somente do responsável","Bahia",2,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",2,0,"Nordeste",0,200
"111","290122826_06_06_06_01_1995_Homem_2956012",8516,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",23,"Homem","Médio incompleto ou equivalente","Preta","Filho(a) do responsável e do cônjuge","Bahia",4,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",5,0,"Nordeste",325,600
"112","310245479_07_06_23_08_1968_Mulher_3110212",8924,"Migrou para o setor privado","Capital",49,"Mulher","Fundamental completo ou equivalente","Branca","Cônjuge ou companheiro(a) de sexo diferente","Minas Gerais",4,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Branco","Não responsável pelo domicílio",4,0,"Sudeste",885.625,977
"113","310245479_12_06_19_01_1996_Homem_3110212",8932,"Migrou para o setor privado","Capital",22,"Homem","Médio completo ou equivalente","Parda","Filho(a) somente do responsável","Minas Gerais",4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",4,0,"Sudeste",291,954
"114","310053706_13_06_06_11_1987_Homem_3110213",8982,"Migrou para o setor privado","Capital",30,"Homem","Superior completo","Parda","Outro parente","Minas Gerais",3,"Pré-pandemia","Ensino médio completo","Superior completo","Não branco","Não responsável pelo domicílio",4,0,"Sudeste",0,2666.5
"115","310154612_14_06_20_05_1991_Mulher_3110213",8995,"Migrou para o setor privado","Capital",26,"Mulher","Médio completo ou equivalente","Parda","Enteado(a)","Minas Gerais",6,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",7,0,"Sudeste",0,977
"116","310243561_06_06_27_03_1999_Mulher_3120011",9023,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",19,"Mulher","Médio completo ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Minas Gerais",5,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",1,0,"Sudeste",495.4,550
"117","310256313_12_06_01_06_1985_Homem_3120011",9046,"Migrou para TCP","Resto da RM (Região Metropolitana, excluindo a capital)",32,"Homem","Médio completo ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Minas Gerais",3.4,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",1,0,"Sudeste",0,1325
"118","310273696_05_06_26_02_1997_Homem_3120011",9054,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",21,"Homem","Fundamental incompleto ou equivalente","Preta","Filho(a) somente do responsável","Minas Gerais",2.2,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",3,0,"Sudeste",477,1099
"119","310408429_06_06_04_08_1975_Homem_3120011",9073,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",43,"Homem","Médio incompleto ou equivalente","Parda","Cônjuge ou companheiro(a) de sexo diferente","Minas Gerais",4,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",2,2,"Sudeste",0,2540
"120","310010744_03_06_11_03_1980_Mulher_3120012",9081,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",38,"Mulher","Fundamental incompleto ou equivalente","Parda","Cônjuge ou companheiro(a) de sexo diferente","Minas Gerais",5,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",1,1,"Sudeste",480,1400
"121","310144031_03_06_19_05_1961_Homem_3120012",9118,"Migrou para TCP","Resto da RM (Região Metropolitana, excluindo a capital)",57,"Homem","Médio completo ou equivalente","Parda","Pessoa responsável pelo domicílio","Minas Gerais",3,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",1,0,"Sudeste",1650,1000
"122","310161940_06_06_08_04_1993_Homem_3120012",9146,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",25,"Homem","Fundamental completo ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Minas Gerais",4,"Pré-pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",2,0,"Sudeste",188.75,1500
"123","310171117_03_06_25_08_1989_Mulher_3120012",9166,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",28,"Mulher","Médio completo ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Minas Gerais",5,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",1,0,"Sudeste",130,954
"124","310196318_03_06_26_08_1980_Mulher_3120012",9199,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",37,"Mulher","Médio completo ou equivalente","Parda","Filho(a) somente do responsável","Minas Gerais",4.2,"Pré-pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",24,0,"Sudeste",315,780
