"","id","Ano","V4012_ajust","ocupacao","cluster","Trimestre","Trimestre_Ano","UF","UPA","Estrato","V1008","V4012","V1014","V1022","V1016","V2007","V2008","V20081","V20082","V2009","VD4001","VD4002","VD3004","V4039","VD4010","V4032","V4019","V2010","V2005","VD4016","V1028","pessoas_domicilio","VD4016_ajust","regiao","Persistente","Precarizado","Transitório","chefe_domicilio","ensino_superior","renda_media"
"57","120021356_10_10_23_01_1974_Mulher_1250020",2023,NA,"PFT","Precarizado",3,"3-2023","Acre",120021356,1250020,"10",NA,10,"Rural",3,"Mulher","23","01",1974,49,"Pessoas fora da força de trabalho",NA,"Sem instrução e menos de 1 ano de estudo",NA,"Desocupado",NA,NA,"Parda","Cônjuge ou companheiro(a) de sexo diferente",NA,130.49903316,4,NA,"Norte",0,1,0,"Não responsável pelo domicílio","Sem superior completo",1060.29333634992
"58","120021356_13_10_19_05_1982_Homem_1250020",2023,NA,"PFT","Precarizado",3,"3-2023","Acre",120021356,1250020,"13",NA,10,"Rural",3,"Homem","19","05",1982,41,"Pessoas fora da força de trabalho",NA,"Médio completo ou equivalente",NA,"Desocupado",NA,NA,"Parda","Pessoa responsável pelo domicílio",NA,141.13427209,2,NA,"Norte",0,1,0,"Responsável pelo domicílio","Sem superior completo",636.176001809954
"59","130074967_04_10_07_09_1993_Mulher_1310111",2023,NA,"PFT","Transitório",3,"3-2023","Amazonas",130074967,1310111,"04",NA,10,"Urbana",3,"Mulher","07","09",1993,29,"Pessoas na força de trabalho","Pessoas desocupadas","Superior completo",NA,"Desocupado",NA,NA,"Parda","Pessoa responsável pelo domicílio",NA,469.3962623,3,NA,"Norte",0,0,1,"Responsável pelo domicílio","Superior completo",2165.7720987156
"60","130016740_02_10_22_09_1994_Mulher_1310112",2023,"ESPriv","ESPriv","Transitório",3,"3-2023","Amazonas",130016740,1310112,"02","Empregado do setor privado",10,"Urbana",3,"Mulher","22","09",1994,28,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",40,"Educação, saúde humana e serviços sociais","Sim",NA,"Preta","Pessoa responsável pelo domicílio",4000,302.45441342,1,4299.47546121023,"Norte",0,0,1,"Responsável pelo domicílio","Superior completo",4837.01831703436
"61","130042240_11_10_15_12_1981_Homem_1310112",2023,"TCP","TCP","Persistente",3,"3-2023","Amazonas",130042240,1310112,"11","Conta própria",10,"Urbana",3,"Homem","15","12",1981,41,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental completo ou equivalente",36,"Comércio, reparação de veículos automotores e motocicletas","Não","Não","Parda","Cônjuge ou companheiro(a) de sexo diferente",1320,295.58791135,4,1418.82690219938,"Norte",1,0,0,"Não responsável pelo domicílio","Sem superior completo",1331.42119130902
"62","130050512_06_10_16_05_1968_Mulher_1310112",2023,"ESPriv","ESPriv","Transitório",3,"3-2023","Amazonas",130050512,1310112,"06","Empregado do setor privado",10,"Urbana",3,"Mulher","16","05",1968,55,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",40,"Comércio, reparação de veículos automotores e motocicletas",NA,NA,"Parda","Cônjuge ou companheiro(a) de sexo diferente",2640,234.05028105,4,2837.65380439875,"Norte",0,0,1,"Não responsável pelo domicílio","Sem superior completo",1465.0090553696
"63","130050860_12_10_18_04_1986_Mulher_1310112",2023,"ESPriv","ESPriv","Transitório",3,"3-2023","Amazonas",130050860,1310112,"12","Trabalhador doméstico",10,"Urbana",3,"Mulher","18","04",1986,37,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",40,"Serviços domésticos","Não",NA,"Parda","Cônjuge ou companheiro(a) de sexo diferente",1500,337.37700096,4,1612.30329795384,"Norte",0,0,1,"Não responsável pelo domicílio","Superior completo",1330.36306575086
"64","130050860_14_10_03_01_1989_Homem_1310112",2023,"ESPriv","ESPriv","Transitório",3,"3-2023","Amazonas",130050860,1310112,"14","Empregado do setor privado",10,"Urbana",3,"Homem","03","01",1989,34,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Indústria geral",NA,NA,"Branca","Pai, mãe, padrasto ou madrasta",1320,363.57587399,5,1418.82690219938,"Norte",0,0,1,"Não responsável pelo domicílio","Sem superior completo",1097.65929517398
"65","130052433_12_10_28_02_1962_Mulher_1310112",2023,NA,"PFT","Precarizado",3,"3-2023","Amazonas",130052433,1310112,"12",NA,10,"Urbana",3,"Mulher","28","02",1962,61,"Pessoas fora da força de trabalho",NA,"Médio completo ou equivalente",NA,"Desocupado",NA,NA,"Parda","Cônjuge ou companheiro(a) de sexo diferente",NA,201.71927405,18,NA,"Norte",0,1,0,"Não responsável pelo domicílio","Sem superior completo",1090.27267226589
"66","130074535_05_10_21_05_1982_Mulher_1310112",2023,NA,"PFT","Precarizado",3,"3-2023","Amazonas",130074535,1310112,"05",NA,10,"Urbana",3,"Mulher","21","05",1982,41,"Pessoas na força de trabalho","Pessoas desocupadas","Superior completo",NA,"Desocupado",NA,NA,"Parda","Irmão ou irmã",NA,362.84195172,4,NA,"Norte",0,1,0,"Não responsável pelo domicílio","Superior completo",639.728336698087
"67","130043894_08_10_08_09_1976_Homem_1310113",2023,"ESPriv","ESPriv","Transitório",3,"3-2023","Amazonas",130043894,1310113,"08","Empregado do setor privado",10,"Urbana",3,"Homem","08","09",1976,47,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",40,"Comércio, reparação de veículos automotores e motocicletas",NA,NA,"Parda","Filho(a) somente do responsável",1320,123.60811401,10,1418.82690219938,"Norte",0,0,1,"Não responsável pelo domicílio","Sem superior completo",959.59250504713
"68","130015753_01_10_08_09_1971_Homem_1310211",2023,"ESPriv","ESPriv","Transitório",3,"3-2023","Amazonas",130015753,1310211,"01","Empregado do setor privado",10,"Urbana",3,"Homem","08","09",1971,51,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",40,"Comércio, reparação de veículos automotores e motocicletas",NA,NA,"Preta","Pessoa responsável pelo domicílio",2500,284.35514246,2,2687.17216325639,"Norte",0,0,1,"Responsável pelo domicílio","Superior completo",4264.85557798725
"69","130027305_07_10_23_06_1999_Mulher_1310211",2023,"TCP","TCP","Persistente",3,"3-2023","Amazonas",130027305,1310211,"07","Conta própria",10,"Urbana",3,"Mulher","23","06",1999,24,"Pessoas na força de trabalho","Pessoas ocupadas","Superior incompleto ou equivalente",30,"Alojamento e alimentação ","Não","Não","Preta","Pessoa responsável pelo domicílio",1320,304.32873147,6,1418.82690219938,"Norte",1,0,0,"Responsável pelo domicílio","Sem superior completo",1418.54627602916
"70","130078098_03_10_25_04_1985_Mulher_1310211",2023,NA,"PFT","Precarizado",3,"3-2023","Amazonas",130078098,1310211,"03",NA,10,"Urbana",3,"Mulher","25","04",1985,38,"Pessoas na força de trabalho","Pessoas desocupadas","Superior completo",NA,"Desocupado",NA,NA,"Parda","Pessoa responsável pelo domicílio",NA,227.08398356,5,NA,"Norte",0,1,0,"Responsável pelo domicílio","Superior completo",634.783622961312
"71","130011522_14_10_24_12_1968_Mulher_1310212",2023,NA,"PFT","Precarizado",3,"3-2023","Amazonas",130011522,1310212,"14",NA,10,"Urbana",3,"Mulher","24","12",1968,54,"Pessoas fora da força de trabalho",NA,"Médio completo ou equivalente",NA,"Desocupado",NA,NA,"Parda","Pessoa responsável pelo domicílio",NA,368.8908139,2,NA,"Norte",0,1,0,"Responsável pelo domicílio","Sem superior completo",2092.87007909942
"72","130019596_11_10_03_10_1975_Homem_1310212",2023,"TCP","TCP","Transitório",3,"3-2023","Amazonas",130019596,1310212,"11","Conta própria",10,"Urbana",3,"Homem","03","10",1975,47,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",48,"Comércio, reparação de veículos automotores e motocicletas","Não","Não","Parda","Cônjuge ou companheiro(a) de sexo diferente",1600,363.38665483,3,1719.79018448409,"Norte",0,0,1,"Não responsável pelo domicílio","Sem superior completo",1644.72137190433
"73","130071391_14_10_17_02_1975_Mulher_1310212",2023,NA,"PFT","Precarizado",3,"3-2023","Amazonas",130071391,1310212,"14",NA,10,"Urbana",3,"Mulher","17","02",1975,48,"Pessoas fora da força de trabalho",NA,"Médio incompleto ou equivalente",NA,"Desocupado",NA,NA,"Parda","Pessoa responsável pelo domicílio",NA,415.78353514,8,NA,"Norte",0,1,0,"Responsável pelo domicílio","Sem superior completo",2165.7720987156
"74","130071481_06_10_12_09_1984_Mulher_1310212",2023,NA,"PFT","Precarizado",3,"3-2023","Amazonas",130071481,1310212,"06",NA,10,"Urbana",3,"Mulher","12","09",1984,39,"Pessoas fora da força de trabalho",NA,"Superior completo",NA,"Desocupado",NA,NA,"Parda","Pessoa responsável pelo domicílio",NA,326.82774737,4,NA,"Norte",0,1,0,"Responsável pelo domicílio","Superior completo",1177.84685599169
"75","130072233_13_10_18_01_1997_Mulher_1310212",2023,"ESPriv","ESPriv","Precarizado",3,"3-2023","Amazonas",130072233,1310212,"13","Empregado do setor privado",10,"Urbana",3,"Mulher","18","01",1997,26,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",44,"Educação, saúde humana e serviços sociais","Não",NA,"Parda","Cônjuge ou companheiro(a) de sexo diferente",700,533.51516713,3,752.408205711791,"Norte",0,1,0,"Não responsável pelo domicílio","Sem superior completo",1461.72140491835
"76","130117536_14_10_15_04_1968_Homem_1310212",2023,"TCP","TCP","Persistente",3,"3-2023","Amazonas",130117536,1310212,"14","Conta própria",10,"Urbana",3,"Homem","15","04",1968,55,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Indústria geral","Não","Não","Preta","Cônjuge ou companheiro(a) de sexo diferente",600,288.70114627,2,644.921319181535,"Norte",1,0,0,"Não responsável pelo domicílio","Sem superior completo",1178.51693276108
"77","130038697_13_10_13_09_1961_Mulher_1310213",2023,NA,"PFT","Precarizado",3,"3-2023","Amazonas",130038697,1310213,"13",NA,10,"Urbana",3,"Mulher","13","09",1961,61,"Pessoas fora da força de trabalho",NA,"Médio completo ou equivalente",NA,"Desocupado",NA,NA,"Parda","Pessoa responsável pelo domicílio",NA,45.99416294,1,NA,"Norte",0,1,0,"Responsável pelo domicílio","Sem superior completo",156.965255932457
"78","130004391_11_10_13_06_1987_Homem_1320010",2023,"TCP","TCP","Persistente",3,"3-2023","Amazonas",130004391,1320010,"11","Conta própria",10,"Urbana",3,"Homem","13","06",1987,36,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",40,"Transporte, armazenagem e correio ","Não","Não","Preta","Pessoa responsável pelo domicílio",500,219.35231639,4,537.434432651279,"Norte",1,0,0,"Responsável pelo domicílio","Sem superior completo",1124.66305856786
"79","130043770_07_10_11_04_1964_Homem_1320010",2023,"TCP","TCP","Persistente",3,"3-2023","Amazonas",130043770,1320010,"07","Conta própria",10,"Urbana",3,"Homem","11","04",1964,59,"Pessoas na força de trabalho","Pessoas ocupadas","Sem instrução e menos de 1 ano de estudo",40,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Pessoa responsável pelo domicílio",800,414.51060909,4,859.895092242046,"Norte",1,0,0,"Responsável pelo domicílio","Sem superior completo",858.890103020937
"80","130043770_08_10_07_09_1966_Homem_1320010",2023,"TCP","TCP","Persistente",3,"3-2023","Amazonas",130043770,1320010,"08","Conta própria",10,"Urbana",3,"Homem","07","09",1966,56,"Pessoas na força de trabalho","Pessoas ocupadas","Sem instrução e menos de 1 ano de estudo",30,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Indígena","Pessoa responsável pelo domicílio",600,458.4411928,6,644.921319181535,"Norte",1,0,0,"Responsável pelo domicílio","Sem superior completo",644.167577265703
"81","130040221_12_10_06_07_1995_Mulher_1320020",2023,NA,"PFT","Precarizado",3,"3-2023","Amazonas",130040221,1320020,"12",NA,10,"Rural",3,"Mulher","06","07",1995,28,"Pessoas fora da força de trabalho",NA,"Médio completo ou equivalente",NA,"Desocupado",NA,NA,"Parda","Pessoa responsável pelo domicílio",NA,341.494816,4,NA,"Norte",0,1,0,"Responsável pelo domicílio","Sem superior completo",627.861023729827
"82","130079630_10_10_04_12_1995_Homem_1320020",2023,"TCP","TCP","Persistente",3,"3-2023","Amazonas",130079630,1320020,"10","Conta própria",10,"Rural",3,"Homem","04","12",1995,27,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",30,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Sim","Não","Branca","Cônjuge ou companheiro(a) de sexo diferente",800,297.35138748,2,859.895092242046,"Norte",1,0,0,"Não responsável pelo domicílio","Sem superior completo",867.503271740934
"83","130114572_07_10_04_04_1979_Mulher_1320020",2023,NA,"PFT","Precarizado",3,"3-2023","Amazonas",130114572,1320020,"07",NA,10,"Rural",3,"Mulher","04","04",1979,44,"Pessoas fora da força de trabalho",NA,"Fundamental incompleto ou equivalente",NA,"Desocupado",NA,NA,"Parda","Pessoa responsável pelo domicílio",NA,159.44883521,4,NA,"Norte",0,1,0,"Responsável pelo domicílio","Sem superior completo",548.829647586988
"84","130007427_05_10_04_12_1970_Mulher_1351010",2023,"TCP","TCP","Transitório",3,"3-2023","Amazonas",130007427,1351010,"05","Conta própria",10,"Urbana",3,"Mulher","04","12",1970,52,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",20,"Alojamento e alimentação ","Não","Não","Parda","Pessoa responsável pelo domicílio",200,302.34892982,4,214.973773060512,"Norte",0,0,1,"Responsável pelo domicílio","Sem superior completo",427.3510548793
"85","130019066_14_10_17_03_1981_Mulher_1351020",2023,"TCP","TCP","Persistente",3,"3-2023","Amazonas",130019066,1351020,"14","Conta própria",10,"Rural",3,"Mulher","17","03",1981,42,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",24,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Indígena","Pessoa responsável pelo domicílio",150,147.30390406,6,161.230329795384,"Norte",1,0,0,"Responsável pelo domicílio","Sem superior completo",178.412933537439
"86","130020740_09_10_10_09_2003_Homem_1351020",2023,NA,"PFT","Precarizado",3,"3-2023","Amazonas",130020740,1351020,"09",NA,10,"Rural",3,"Homem","10","09",2003,19,"Pessoas fora da força de trabalho",NA,"Médio completo ou equivalente",NA,"Desocupado",NA,NA,"Parda","Filho(a) somente do responsável",NA,212.20217695,3,NA,"Norte",0,1,0,"Não responsável pelo domicílio","Sem superior completo",324.86581480734
"87","130020740_14_10_05_09_2001_Homem_1351020",2023,NA,"PFT","Precarizado",3,"3-2023","Amazonas",130020740,1351020,"14",NA,10,"Rural",3,"Homem","05","09",2001,21,"Pessoas fora da força de trabalho",NA,"Médio completo ou equivalente",NA,"Desocupado",NA,NA,"Parda","Filho(a) do responsável e do cônjuge",NA,196.0666969,6,NA,"Norte",0,1,0,"Não responsável pelo domicílio","Sem superior completo",324.86581480734
"88","130049600_06_10_28_07_1990_Homem_1352010",2023,"TCP","TCP","Persistente",3,"3-2023","Amazonas",130049600,1352010,"06","Conta própria",10,"Urbana",3,"Homem","28","07",1990,33,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",30,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Pessoa responsável pelo domicílio",350,333.06678517,4,376.204102855895,"Norte",1,0,0,"Responsável pelo domicílio","Sem superior completo",430.182467450813
"89","130049600_07_10_22_09_1986_Homem_1352010",2023,"TCP","TCP","Persistente",3,"3-2023","Amazonas",130049600,1352010,"07","Conta própria",10,"Urbana",3,"Homem","22","09",1986,36,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Pessoa responsável pelo domicílio",300,345.89868011,6,322.460659590767,"Norte",1,0,0,"Responsável pelo domicílio","Sem superior completo",689.855645955491
"90","130079372_03_10_23_12_1994_Homem_1352010",2023,"TCP","TCP","Persistente",3,"3-2023","Amazonas",130079372,1352010,"03","Conta própria",10,"Urbana",3,"Homem","23","12",1994,28,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",48,"Construção","Não","Não","Indígena","Cônjuge ou companheiro(a) de sexo diferente",1000,112.05466044,9,1074.86886530256,"Norte",1,0,0,"Não responsável pelo domicílio","Sem superior completo",1298.34889431978
"91","130079372_07_10_22_04_1976_Homem_1352010",2023,"TCP","TCP","Persistente",3,"3-2023","Amazonas",130079372,1352010,"07","Conta própria",10,"Urbana",3,"Homem","22","04",1976,47,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",35,"Comércio, reparação de veículos automotores e motocicletas","Não","Não","Parda","Pessoa responsável pelo domicílio",900,99.21087564,4,967.381978772302,"Norte",1,0,0,"Responsável pelo domicílio","Sem superior completo",1718.88878944954
"92","130118614_09_10_16_12_1984_Mulher_1352010",2023,"ESPriv","ESPriv","Transitório",3,"3-2023","Amazonas",130118614,1352010,"09","Empregado do setor privado",10,"Urbana",3,"Mulher","16","12",1984,38,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",60,"Alojamento e alimentação ","Não",NA,"Parda","Pessoa responsável pelo domicílio",1400,559.96682958,3,1504.81641142358,"Norte",0,0,1,"Responsável pelo domicílio","Sem superior completo",418.574015819885
"93","130012434_13_10_29_08_1987_Homem_1352021",2023,"TCP","TCP","Persistente",3,"3-2023","Amazonas",130012434,1352021,"13","Conta própria",10,"Rural",3,"Homem","29","08",1987,36,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",48,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Pessoa responsável pelo domicílio",1000,149.83770901,9,1074.86886530256,"Norte",1,0,0,"Responsável pelo domicílio","Sem superior completo",581.377280177242
